date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:55	198/198	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c6-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/arrow-up.8f5e2213.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/arrow-up.8f5e2213.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:56	279/279	---M-Z	200	added ('OK')	image/svg+xml	etag:%22117-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/messenger.d5b98882.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/messenger.d5b98882.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:56	178857/178857	---MCZ	200	added ('OK')	image/jpeg	etag:%222baa9-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/welcome-image.119f80d0.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/welcome-image.119f80d0.jpg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:56	154891/154891	---MCZ	200	added ('OK')	image/jpeg	etag:%2225d0b-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/video-1st-frame.38c6aac2.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/video-1st-frame.38c6aac2.jpg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:56	2781/2781	---M-Z	200	added ('OK')	image/png	etag:%22add-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/white-lg.5211a464.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/white-lg.5211a464.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:57	9162/9162	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223ca-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/logo-blue.8c8e7db2.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/logo-blue.8c8e7db2.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:57	733/733	---M-Z	200	added ('OK')	image/svg+xml	etag:%222dd-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/search.d1d46b7e.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/search.d1d46b7e.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:58	481658/481658	---MCZ	200	added ('OK')	image/png	etag:%227597a-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/contact-us.41ea743f.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/contact-us.41ea743f.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:58	152888/152888	---MCZ	200	added ('OK')	image/png	etag:%2225538-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/respaldo-mobile.3d2cb703.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/respaldo-mobile.3d2cb703.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:58	149535/149535	---MCZ	200	added ('OK')	image/png	etag:%222481f-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/quienes-somos-mobile.9bd068d8.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/quienes-somos-mobile.9bd068d8.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	107521/107521	---MCZ	200	added ('OK')	image/png	etag:%221a401-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/vision-mobile.0dfb42f9.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/vision-mobile.0dfb42f9.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	347464/347464	---MCZ	200	added ('OK')	image/png	etag:%2254d48-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/invest.fe1f3da5.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/invest.fe1f3da5.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	159150/159150	---MCZ	200	added ('OK')	image/png	etag:%2226dae-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/r-s-mobile.aff3c02d.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/r-s-mobile.aff3c02d.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	118/118	---M-Z	200	added ('OK')	image/svg+xml	etag:%2276-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/minus.e552f679.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/minus.e552f679.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	419650/419650	---MCZ	200	added ('OK')	image/png	etag:%2266742-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/sell.1bfd6c8b.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/sell.1bfd6c8b.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	147/147	---M-Z	200	added ('OK')	image/svg+xml	etag:%2293-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/plus.bb4846fa.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/plus.bb4846fa.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:59	704/704	---M-Z	200	added ('OK')	image/png	etag:%222c0-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/default-img.29495909.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/default-img.29495909.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:51:00	254809/254809	---MCZ	200	added ('OK')	image/png	etag:%223e359-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/quienes-somos-desktop.d41af493.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/quienes-somos-desktop.d41af493.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:51:01	31961/31961	---M-Z	200	added ('OK')	image/png	etag:%227cd9-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/r-s-desktop.fca9a1e5.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/r-s-desktop.fca9a1e5.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:51:01	169385/169385	---MCZ	200	added ('OK')	image/png	etag:%22295a9-595fbc8f06e84-gzip%22	https://www.cosapiinmobiliaria.com.pe/resources/respaldo-1-desktop.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/resources/respaldo-1-desktop.png	(from https://www.cosapiinmobiliaria.com.pe/nosotros/)
21:51:02	34473/34473	---M-Z	200	added ('OK')	image/png	etag:%2286a9-595fbc8f59ea9-gzip%22	https://www.cosapiinmobiliaria.com.pe/resources/web1.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/resources/web1.png	(from https://www.cosapiinmobiliaria.com.pe/convenios-beneficios)
21:51:02	200371/200371	---MCZ	200	added ('OK')	image/png	etag:%2230eb3-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/vision-desktop.b257a002.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/vision-desktop.b257a002.png	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:51:02	7916/7916	---M-Z	200	added ('OK')	image/png	etag:%221eec-595fbc8f59ea9-gzip%22	https://www.cosapiinmobiliaria.com.pe/resources/web2.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/resources/web2.png	(from https://www.cosapiinmobiliaria.com.pe/convenios-beneficios)
21:51:02	286278/286278	---MCZ	200	added ('OK')	image/png	etag:%2245e46-595fbc8f08dc4-gzip%22	https://www.cosapiinmobiliaria.com.pe/resources/respaldo-3-desktop.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/resources/respaldo-3-desktop.png	(from https://www.cosapiinmobiliaria.com.pe/nosotros/)
21:51:02	353293/353293	---MCZ	200	added ('OK')	image/png	etag:%225640d-595fbc8f07e24-gzip%22	https://www.cosapiinmobiliaria.com.pe/resources/respaldo-2-desktop.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/resources/respaldo-2-desktop.png	(from https://www.cosapiinmobiliaria.com.pe/nosotros/)
